,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
12362,PG21155,Poet To His Love,"Bodenheim, Maxwell",1893.0,1954.0,['en'],85,'Poetry',Sound,'Poetry'
12363,PG21156,Selected Lullabies,"Field, Eugene",1850.0,1895.0,['en'],74,"""Children's poetry""",Sound,"""Children's poetry"""
12365,PG21158,Sammlung deutscher Gedichte 001,Various,,,['de'],156,'German poetry',Sound,'German poetry'
12368,PG21160,Songs of Innocence and of Experience,"Blake, William",1757.0,1827.0,['en'],263,"'Pastoral poetry', 'English poetry -- 18th century'",Sound,'Pastoral poetry'
12368,PG21160,Songs of Innocence and of Experience,"Blake, William",1757.0,1827.0,['en'],263,"'Pastoral poetry', 'English poetry -- 18th century'",Sound,'English poetry -- 18th century'
12369,PG21161,Sonnet 43,"Browning, Elizabeth Barrett",1806.0,1861.0,['en'],144,'Poetry',Sound,'Poetry'
12374,PG21166,The Flag Goes By,"Bennett, Henry Holcomb",1863.0,1924.0,['en'],68,"'Flags -- United States -- Poetry', 'Patriotic poetry'",Sound,'Flags -- United States -- Poetry'
12374,PG21166,The Flag Goes By,"Bennett, Henry Holcomb",1863.0,1924.0,['en'],68,"'Flags -- United States -- Poetry', 'Patriotic poetry'",Sound,'Patriotic poetry'
12386,PG21177,The Tiger,"Blake, William",1757.0,1827.0,['en'],118,'Poetry',Sound,'Poetry'
12387,PG21178,The Voice of the Ancient Bard,"Blake, William",1757.0,1827.0,['en'],50,'Poetry',Sound,'Poetry'
12392,PG21182,When We Two Parted,"Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],100,'Poetry',Sound,'Poetry'
12394,PG21184,Selected Poems by Robert Frost,"Frost, Robert",1874.0,1963.0,['en'],94,'American poetry',Sound,'American poetry'
12424,PG21210,"Thomas Davis, selections from his prose and poetry","Davis, Thomas",1814.0,1845.0,['en'],72,"'Ireland -- History', 'Ireland -- Literary collections', 'Essays', 'Ireland -- History -- James II, 1685-1688', 'Poetry', 'Ireland -- Parliament -- History'",Text,'Poetry'
12425,PG21211,Silverpoints,"Gray, John",1866.0,1934.0,['en'],34,'English poetry',Text,'English poetry'
12475,PG21257,Les Muses de la Nouvelle France,"Lescarbot, Marc",1570.0,1641.0,['fr'],48,'Canada -- History -- To 1763 (New France) -- Poetry',Text,'Canada -- History -- To 1763 (New France) -- Poetry'
12481,PG21262,"The Works of Christopher Marlowe, Vol. 3 (of 3)","Marlowe, Christopher",1564.0,1593.0,['en'],234,'English poetry',Text,'English poetry'
12494,PG21274,"The American Cyclops, the Hero of New Orleans, and Spoiler of Silver Spoons","McLaughlin, J. Fairfax (James Fairfax)",1839.0,1903.0,['en'],25,"'United States -- History -- Civil War, 1861-1865 -- Poetry -- Confederate', 'Butler, Benjamin F. (Benjamin Franklin), 1818-1893 -- Poetry', 'New Orleans (La.) -- History -- Capture, 1862 -- Poetry'",Text,1861-1865 -- Poetry -- Confederate'
12494,PG21274,"The American Cyclops, the Hero of New Orleans, and Spoiler of Silver Spoons","McLaughlin, J. Fairfax (James Fairfax)",1839.0,1903.0,['en'],25,"'United States -- History -- Civil War, 1861-1865 -- Poetry -- Confederate', 'Butler, Benjamin F. (Benjamin Franklin), 1818-1893 -- Poetry', 'New Orleans (La.) -- History -- Capture, 1862 -- Poetry'",Text,1818-1893 -- Poetry'
12494,PG21274,"The American Cyclops, the Hero of New Orleans, and Spoiler of Silver Spoons","McLaughlin, J. Fairfax (James Fairfax)",1839.0,1903.0,['en'],25,"'United States -- History -- Civil War, 1861-1865 -- Poetry -- Confederate', 'Butler, Benjamin F. (Benjamin Franklin), 1818-1893 -- Poetry', 'New Orleans (La.) -- History -- Capture, 1862 -- Poetry'",Text,1862 -- Poetry'
12504,PG21283,Santarenaida: poema eroi-comico,"Figueiredo, Francisco de Paula de",1768.0,1803.0,['pt'],23,'Poetry',Text,'Poetry'
12508,PG21287,"Pranto de Maria Parda: Porque vio as ruas de Lisboa com tão poucos ramos nas tavernas, e o vinho tão caro e ella não podia passar sem elle","Vicente, Gil",,,['pt'],230,"'Drama', 'Poetry'",Text,'Poetry'
12514,PG21292,Brave and True: Short stories for children by G. M. Fenn and Others,"Fenn, George Manville",1831.0,1909.0,['en'],25,"'Courage -- Juvenile fiction', 'Indians of North America -- Juvenile fiction', 'Short stories', 'Children -- Conduct of life -- Juvenile fiction', ""Children's stories"", ""Children's poetry""",Text,"""Children's poetry"""
12574,PG21346,"The Sot-weed Factor: or, A Voyage to Maryland. A Satyr.: In which is Describ'd The Laws, Government, Courts and Constitutions of the Country, and also the Buildings, Feasts, Frolicks, Entertainments and Drunken Humours of the Inhabitants of that Part of America.  In Burlesque Verse.","Cooke, Ebenezer",,,['en'],135,'Maryland -- Description and travel -- Poetry',Text,'Maryland -- Description and travel -- Poetry'
12599,PG21369,Ring o' Roses: A Nursery Rhyme Picture Book,Anonymous,,,['en'],85,"'Nursery rhymes', ""Children's poetry""",Sound,"""Children's poetry"""
12600,PG2136,The Tale of Balen,"Swinburne, Algernon Charles",1837.0,1909.0,['en'],38,'English poetry -- 19th century',Text,'English poetry -- 19th century'
12634,PG213,The Man from Snowy River,"Paterson, A. B. (Andrew Barton)",1864.0,1941.0,['en'],464,'Frontier and pioneer life -- Australia -- Poetry',Text,'Frontier and pioneer life -- Australia -- Poetry'
12674,PG21436,Poems Every Child Should Know,,,,['en'],336,"'English poetry', 'American poetry'",Sound,'English poetry'
12674,PG21436,Poems Every Child Should Know,,,,['en'],336,"'English poetry', 'American poetry'",Sound,'American poetry'
12675,PG21437,North of Boston,"Frost, Robert",1874.0,1963.0,['en'],29,'American poetry -- 20th century',Sound,'American poetry -- 20th century'
12680,PG21441,Don Juan: Canto I,"Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],119,"'Juan, Don (Legendary character) -- Poetry'",Sound,Don (Legendary character) -- Poetry'
12745,PG214,"In the Days When the World Was Wide, and Other Verses","Lawson, Henry",1867.0,1922.0,['en'],182,"'Frontier and pioneer life -- Australia -- Poetry', 'Australian poetry'",Text,'Frontier and pioneer life -- Australia -- Poetry'
12745,PG214,"In the Days When the World Was Wide, and Other Verses","Lawson, Henry",1867.0,1922.0,['en'],182,"'Frontier and pioneer life -- Australia -- Poetry', 'Australian poetry'",Text,'Australian poetry'
12755,PG21509,"Rowena & Harold: A Romance in Rhyme of an Olden Time, of Hastyngs and Normanhurst","Pryer, William Stephen",,,['en'],28,'Poetry',Text,'Poetry'
12765,PG21518,The Glugs of Gosh,"Dennis, C. J. (Clarence James)",1876.0,1938.0,['en'],64,'Australian poetry',Sound,'Australian poetry'
12767,PG2151,The Works of Edgar Allan Poe — Volume 5,"Poe, Edgar Allan",1809.0,1849.0,['en'],1000,"'American fiction -- 19th century', 'Fantasy fiction', 'American poetry', 'Horror tales, American'",Text,'American poetry'
12795,PG21545,Trovas Inedìtas de Bandarra,"Bandarra, Gonçalo Anes",,,['pt'],37,"'Portuguese poetry -- Classical period, 1500-1700'",Text,'Portuguese poetry -- Classical period
12818,PG21566,"The Good Old Songs We Used to Sing, '61 to '65","Oldroyd, Osborn H. (Osborn Hamiline)",1842.0,1930.0,['en'],247,"'United States -- History -- Civil War, 1861-1865 -- Poetry', 'United States. Army -- Insignia', 'War songs -- United States'",Text,1861-1865 -- Poetry'
12843,PG21589,The Rime of the Ancient Mariner,"Coleridge, Samuel Taylor",1772.0,1834.0,['en'],17,'Poetry',Sound,'Poetry'
12859,PG21602,The Waste Land,"Eliot, T. S. (Thomas Stearns)",1888.0,1965.0,['en'],85,"'Poetry', 'Prose poems'",Sound,'Poetry'
12863,PG21606,War is Kind,"Crane, Stephen",1871.0,1900.0,['en'],30,'Poetry',Sound,'Poetry'
12868,PG21610,The Secret of the Creation,"Pollyen, Howard D.",,,['en'],73,"'Poetry', 'Bible. Genesis -- Adaptations', 'Creation'",Text,'Poetry'
12878,PG2161,The Song Book of Quong Lee of Limehouse,"Burke, Thomas",1886.0,1945.0,['en'],29,'Poetry',Text,'Poetry'
12887,PG21628,Imaginary Conversations and Poems: A Selection,"Landor, Walter Savage",1775.0,1864.0,['en'],162,"'Poetry', 'Imaginary conversations'",Text,'Poetry'
12910,PG21649,A Cluster of Grapes: A Book of Twentieth Century Poetry,,,,['en'],34,'English poetry -- 20th century',Text,'English poetry -- 20th century'
12912,PG21650,London Town,"Leigh, Felix",,,['en'],90,"'London (England) -- Juvenile poetry', ""Children's poetry, English""",Text,'London (England) -- Juvenile poetry'
12912,PG21650,London Town,"Leigh, Felix",,,['en'],90,"'London (England) -- Juvenile poetry', ""Children's poetry, English""",Text,"""Children's poetry"
12925,PG21662,"Hawthorn and Lavender, with Other Verses","Henley, William Ernest",1849.0,1903.0,['en'],62,'Poetry',Text,'Poetry'
12940,PG21676,Confessions of a Caricaturist,"Herford, Oliver",1863.0,1935.0,['en'],53,"'Caricatures and cartoons', 'Humorous poetry'",Text,'Humorous poetry'
12945,PG21680,Die Jungfrau von Treiden,"Cammerer, Adelbert",1786.0,1848.0,['de'],28,'German poetry -- 19th century',Text,'German poetry -- 19th century'
12968,PG21700,Don Juan,"Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],4070,"'Juan, Don (Legendary character) -- Poetry'",Text,Don (Legendary character) -- Poetry'
13039,PG21765,"The Metamorphoses of Ovid, Books I-VII",Ovid,-43.0,17.0,['en'],3123,"'Classical literature', 'Fables, Latin -- Translations into English', 'Latin poetry -- Translations into English', 'Mythology, Classical -- Poetry', 'Metamorphosis -- Mythology -- Poetry'",Text,'Latin poetry -- Translations into English'
13039,PG21765,"The Metamorphoses of Ovid, Books I-VII",Ovid,-43.0,17.0,['en'],3123,"'Classical literature', 'Fables, Latin -- Translations into English', 'Latin poetry -- Translations into English', 'Mythology, Classical -- Poetry', 'Metamorphosis -- Mythology -- Poetry'",Text,Classical -- Poetry'
13039,PG21765,"The Metamorphoses of Ovid, Books I-VII",Ovid,-43.0,17.0,['en'],3123,"'Classical literature', 'Fables, Latin -- Translations into English', 'Latin poetry -- Translations into English', 'Mythology, Classical -- Poetry', 'Metamorphosis -- Mythology -- Poetry'",Text,'Metamorphosis -- Mythology -- Poetry'
13040,PG21766,Ionica,"Cory, William Johnson",1823.0,1892.0,['en'],81,'Poetry',Text,'Poetry'
13043,PG21769,Songs Of The Road,"Doyle, Arthur Conan",1859.0,1930.0,['en'],49,'English poetry',Text,'English poetry'
13052,PG21777,The Years Between,"Kipling, Rudyard",1865.0,1936.0,['en'],47,'Poetry',Text,'Poetry'
13056,PG21780,Galatéa: Egloga; Primeira e Segunda Parte,"Carvalho, António Joaquim de",,1817.0,['pt'],27,'Poetry',Text,'Poetry'
13060,PG21784,The Goblins' Christmas,"Anderson, Elizabeth",,,['en'],26,'Christmas -- Juvenile poetry',Text,'Christmas -- Juvenile poetry'
13061,PG21785,Poems of Rural Life in the Dorset Dialect,"Barnes, William",1801.0,1886.0,['en'],55,"'Dorset (England) -- Poetry', 'Dialect poetry, English -- England -- Dorset', 'Country life -- Poetry', 'Dorset (England) -- Languages -- Dictionaries', 'English language -- Dialects -- England -- Dorset -- Texts'",Text,'Dorset (England) -- Poetry'
13061,PG21785,Poems of Rural Life in the Dorset Dialect,"Barnes, William",1801.0,1886.0,['en'],55,"'Dorset (England) -- Poetry', 'Dialect poetry, English -- England -- Dorset', 'Country life -- Poetry', 'Dorset (England) -- Languages -- Dictionaries', 'English language -- Dialects -- England -- Dorset -- Texts'",Text,'Dialect poetry
13061,PG21785,Poems of Rural Life in the Dorset Dialect,"Barnes, William",1801.0,1886.0,['en'],55,"'Dorset (England) -- Poetry', 'Dialect poetry, English -- England -- Dorset', 'Country life -- Poetry', 'Dorset (England) -- Languages -- Dictionaries', 'English language -- Dialects -- England -- Dorset -- Texts'",Text,'Country life -- Poetry'
13062,PG21786,Ruy o escudeiro: Conto,"Mousinho de Albuquerque, Luís da Silva",1792.0,1846.0,['pt'],29,'Poetry',Text,'Poetry'
13076,PG21799,Dispersão: 12 poesias por Mario de Sá-Carneiro,"Sá-Carneiro, Mário de",1890.0,1916.0,['pt'],66,"'Poetry', 'Portuguese poetry'",Text,'Poetry'
13076,PG21799,Dispersão: 12 poesias por Mario de Sá-Carneiro,"Sá-Carneiro, Mário de",1890.0,1916.0,['pt'],66,"'Poetry', 'Portuguese poetry'",Text,'Portuguese poetry'
13079,PG21800,De complete werken van Joost van Vondel. Eerste deel,"Vondel, Joost van den",1587.0,1679.0,['nl'],42,'Dutch poetry',Text,'Dutch poetry'
13082,PG21803,"""Soitto on suruista tehty"": Historiallisia runoelmia: I. Pilatus. II. Piispa Tuomas.","Mäkinen, Antti",1857.0,1936.0,['fi'],32,'Poetry',Text,'Poetry'
13091,PG21811,The Works of Lord Byron. Vol. 3,"Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],373,'English poetry',Text,'English poetry'
13139,PG21855,A Fome de Camões,"Leal, António Duarte Gomes",1848.0,1921.0,['pt'],23,'Poetry',Text,'Poetry'
13160,PG21874,The Bay and Padie Book: Kiddie Songs,"Maurice, Furnley",1881.0,1942.0,['en'],20,"""Children's poetry, Australian""",Text,"""Children's poetry"
13166,PG2187,Oberon,"Wieland, Christoph Martin",1733.0,1813.0,['de'],42,'German poetry -- 18th century',Text,'German poetry -- 18th century'
13178,PG21890,The Path to Home,"Guest, Edgar A. (Edgar Albert)",1881.0,1959.0,['en'],225,'American poetry -- 20th century',Text,'American poetry -- 20th century'
13191,PG21901,The Birthday Party: A Story for Little Folks,"Optic, Oliver",1822.0,1897.0,['en'],58,"'Birthdays -- Juvenile fiction', 'Children -- Death -- Religious aspects -- Juvenile poetry', 'Charity -- Juvenile fiction', 'Parent and child -- Juvenile fiction', ""Children's stories"", 'Play -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'",Text,'Children -- Death -- Religious aspects -- Juvenile poetry'
13212,PG21920,The Last Poems of Ovid,Ovid,-43.0,17.0,['en'],91,'Latin poetry',Text,'Latin poetry'
13235,PG21941,"Grandmother's Story of Bunker Hill Battle, as She Saw it from the Belfry","Holmes, Oliver Wendell",1809.0,1894.0,['en'],23,"'Bunker Hill, Battle of, Boston, Mass., 1775 -- Poetry'",Text,1775 -- Poetry'
13299,PG2199,The Iliad,Homer,-750.0,-650.0,['en'],3605,"'Trojan War', 'Classical literature', 'Achilles (Mythological character)', 'Epic poetry, Greek -- Translations into English'",Text,'Epic poetry
13303,PG22001,"Pastoral Poems by Nicholas Breton, Selected Poetry by George Wither, and Pastoral Poetry by William Browne (of Tavistock)","Breton, Nicholas",1544.0,,['en'],32,"'English poetry -- Early modern, 1500-1700'",Text,'English poetry -- Early modern
13336,PG22032,Later Poems,"Meynell, Alice",1847.0,1922.0,['en'],36,'Poetry',Text,'Poetry'
13360,PG22054,Les vivants et les morts,"Noailles, Anna de",1876.0,1933.0,['fr'],49,'French poetry -- 20th century',Text,'French poetry -- 20th century'
13361,PG22055,Dame Duck's First Lecture on Education,Unknown,,,['en'],45,'Ducks -- Juvenile poetry',Text,'Ducks -- Juvenile poetry'
13432,PG22119,The Satires of A. Persius Flaccus,Persius,,,['la'],167,"'Rome -- Poetry', 'Verse satire, Latin'",Text,'Rome -- Poetry'
13434,PG22120,"Chaucer's Works, Volume 4 — The Canterbury Tales","Chaucer, Geoffrey",1342.0,1400.0,['enm'],4509,'Christian pilgrims and pilgrimages -- Poetry',Text,'Christian pilgrims and pilgrimages -- Poetry'
13452,PG22137,Rímur af Grámanni í Garðshorni,Jón Hjaltason,1839.0,1883.0,['is'],49,'Poetry',Text,'Poetry'
13458,PG22142,"The Modern Scottish Minstrel, Volume 5.: The Songs of Scotland of the Past Half Century",,,,['en'],39,"'Scotland -- Poetry', 'Scottish Gaelic poetry -- Translations into English', 'Songs, Scottish Gaelic -- Texts'",Text,'Scotland -- Poetry'
13458,PG22142,"The Modern Scottish Minstrel, Volume 5.: The Songs of Scotland of the Past Half Century",,,,['en'],39,"'Scotland -- Poetry', 'Scottish Gaelic poetry -- Translations into English', 'Songs, Scottish Gaelic -- Texts'",Text,'Scottish Gaelic poetry -- Translations into English'
13485,PG22167,C. F. Gellerts Sämmtliche Schriften: Zweyter Theil,"Gellert, Christian Fürchtegott",1715.0,1769.0,['de'],31,"'Christian poetry', 'German poetry -- 18th century'",Text,'Christian poetry'
13485,PG22167,C. F. Gellerts Sämmtliche Schriften: Zweyter Theil,"Gellert, Christian Fürchtegott",1715.0,1769.0,['de'],31,"'Christian poetry', 'German poetry -- 18th century'",Text,'German poetry -- 18th century'
13501,PG22181,The Maid and the Magpie: An Interesting Tale Founded on Facts,"Moreton, Charles",,,['en'],42,"'False testimony -- Juvenile poetry', 'False imprisonment -- Juvenile poetry', ""Children's poetry""",Text,'False testimony -- Juvenile poetry'
13501,PG22181,The Maid and the Magpie: An Interesting Tale Founded on Facts,"Moreton, Charles",,,['en'],42,"'False testimony -- Juvenile poetry', 'False imprisonment -- Juvenile poetry', ""Children's poetry""",Text,'False imprisonment -- Juvenile poetry'
13501,PG22181,The Maid and the Magpie: An Interesting Tale Founded on Facts,"Moreton, Charles",,,['en'],42,"'False testimony -- Juvenile poetry', 'False imprisonment -- Juvenile poetry', ""Children's poetry""",Text,"""Children's poetry"""
13524,PG22201,The Butterfly's Funeral: A Sequel to the Butterfly's Ball and Grasshopper's Feast,J. L. B.,,,['en'],41,"'Animals -- Juvenile poetry', 'Insects -- Juvenile poetry'",Text,'Animals -- Juvenile poetry'
13524,PG22201,The Butterfly's Funeral: A Sequel to the Butterfly's Ball and Grasshopper's Feast,J. L. B.,,,['en'],41,"'Animals -- Juvenile poetry', 'Insects -- Juvenile poetry'",Text,'Insects -- Juvenile poetry'
13554,PG22229,"The Modern Scottish Minstrel, Volume 6.: The Songs of Scotland of the Past Half Century",,,,['en'],48,"'Scotland -- Poetry', 'Scottish Gaelic poetry -- Translations into English', 'Songs, Scottish Gaelic -- Texts'",Text,'Scotland -- Poetry'
13554,PG22229,"The Modern Scottish Minstrel, Volume 6.: The Songs of Scotland of the Past Half Century",,,,['en'],48,"'Scotland -- Poetry', 'Scottish Gaelic poetry -- Translations into English', 'Songs, Scottish Gaelic -- Texts'",Text,'Scottish Gaelic poetry -- Translations into English'
13562,PG22236,Flag of the Free,"Jones, Edward Smyth",1881.0,,['en'],23,'Flags -- United States -- Poetry',Text,'Flags -- United States -- Poetry'
13590,PG22261,A Ioyfull medytacyon to all Englonde of the coronacyon of our moost naturall souerayne lorde kynge Henry the eyght: (A Joyful Meditation of the Coronation of King Henry the Eighth),"Hawes, Stephen",,,['en'],43,'Poetry',Text,'Poetry'
13620,PG22289,The Conuercyon of swerers: (The Conversion of Swearers),"Hawes, Stephen",,,['en'],24,'Poetry',Text,'Poetry'
13621,PG2228,Reineke Fuchs,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],94,"'Reynard the Fox (Legendary character) -- Poetry', 'Epic poetry', 'German poetry -- 18th century'",Text,'Reynard the Fox (Legendary character) -- Poetry'
13621,PG2228,Reineke Fuchs,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],94,"'Reynard the Fox (Legendary character) -- Poetry', 'Epic poetry', 'German poetry -- 18th century'",Text,'Epic poetry'
13621,PG2228,Reineke Fuchs,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],94,"'Reynard the Fox (Legendary character) -- Poetry', 'Epic poetry', 'German poetry -- 18th century'",Text,'German poetry -- 18th century'
13631,PG22299,Cantos Sagrados,"Arriaga, Manuel de",1840.0,1917.0,['pt'],35,'Poetry',Text,'Poetry'
13632,PG2229,Faust: Der Tragödie erster Teil,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],1151,"'German poetry', 'Legends -- Germany -- Drama', 'Magicians -- Drama', 'Faust, -approximately 1540 -- Drama'",Text,'German poetry'
13642,PG22308,Golden Moments: Bright Stories for Young Folks,Anonymous,,,['en'],55,"""Children's poetry"", 'Children -- Conduct of life -- Juvenile fiction', ""Children's stories""",Text,"""Children's poetry"""
13644,PG2230,Faust: Der Tragödie zweiter Teil,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],379,"'German poetry', 'Legends -- Germany -- Drama', 'Magicians -- Drama', 'Faust, -approximately 1540 -- Drama'",Text,'German poetry'
13658,PG22322,A Legend of Old Persia and Other Poems,"Tennyson, A. B. S. (Alfred Browning Stanley)",1878.0,1952.0,['en'],33,'Poetry',Text,'Poetry'
13662,PG22326,The cõforte of louers: The Comfort of Lovers,"Hawes, Stephen",,,['en'],26,'Poetry',Text,'Poetry'
13667,PG22330,Clepsydra: Poêmas de Camillo Pessanha,"Pessanha, Camilo Almeida",1867.0,1926.0,['pt'],33,'Portuguese poetry',Text,'Portuguese poetry'
13715,PG22374,"Caw! Caw! Or, The Chronicle of Crows, A Tale of the Spring-time",R. M.,,,['en'],26,"'Spring -- Juvenile poetry', 'Crows -- Juvenile poetry'",Text,'Spring -- Juvenile poetry'
13715,PG22374,"Caw! Caw! Or, The Chronicle of Crows, A Tale of the Spring-time",R. M.,,,['en'],26,"'Spring -- Juvenile poetry', 'Crows -- Juvenile poetry'",Text,'Crows -- Juvenile poetry'
13724,PG22382,The Iliad,Homer,-750.0,-650.0,['en'],377,"'Trojan War', 'Achilles (Mythological character)', 'Epic poetry, Greek -- Translations into English'",Text,'Epic poetry
13730,PG22388,Le songe doré de la pucelle,Anonymous,,,['fr'],46,'Poetry',Text,'Poetry'
13734,PG22391,Kritik des Herzens,"Busch, Wilhelm",1832.0,1908.0,['de'],36,'German poetry -- 19th century',Text,'German poetry -- 19th century'
13738,PG22395,O Melro: (Fragmento),"Junqueiro, Abílio Manuel Guerra",1850.0,1923.0,['pt'],43,'Poetry',Text,'Poetry'
13748,PG22403,Poems of Gerard Manley Hopkins: Now First Published,"Hopkins, Gerard Manley",1844.0,1889.0,['en'],161,'Poetry',Text,'Poetry'
13753,PG22408,Chatterbox Stories of Natural History,Anonymous,,,['en'],75,"'Natural history -- Juvenile literature', 'Animals -- Juvenile literature', 'Nature stories', ""Children's stories"", ""Children's poetry""",Text,"""Children's poetry"""
13758,PG22412,Duas Paginas Dos Quatorze Annos: Poesias Por Abilio Guerra Junqueiro,"Junqueiro, Abílio Manuel Guerra",1850.0,1923.0,['pt'],31,'Poetry',Text,'Poetry'
13761,PG22415,The Example of Vertu: The Example of Virtue,"Hawes, Stephen",,,['en'],32,'Poetry',Text,'Poetry'
13768,PG22421,The Hesperides & Noble Numbers: Vol. 1 and 2,"Herrick, Robert",1591.0,1674.0,['en'],382,'Poetry',Text,'Poetry'
13770,PG22423,Poems,"Thomas, Edward",1878.0,1917.0,['en'],37,'Poetry',Text,'Poetry'
13792,PG22443,"Selected Poems of John Clare, Volume 1","Clare, John",1793.0,1864.0,['en'],123,'Poetry',Sound,'Poetry'
13793,PG22444,Selected Poems of Emily Dickinson,"Dickinson, Emily",1830.0,1886.0,['en'],175,'American poetry',Sound,'American poetry'
13796,PG22447,Poems of Gerard Manley Hopkins,"Hopkins, Gerard Manley",1844.0,1889.0,['en'],102,'Poetry',Sound,'Poetry'
13806,PG22456,The Aeneid of Virgil,Virgil,-70.0,-19.0,['en'],1323,"'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into English'",Text,'Aeneas (Legendary character) -- Poetry'
13806,PG22456,The Aeneid of Virgil,Virgil,-70.0,-19.0,['en'],1323,"'Aeneas (Legendary character) -- Poetry', 'Epic poetry, Latin -- Translations into English'",Text,'Epic poetry
13819,PG22468,Cintra,"Beirão, Mário Pires Gomes",1890.0,1965.0,['pt'],25,'Poetry',Text,'Poetry'
13820,PG22469,A morte do athleta,"Leal, António Duarte Gomes",1848.0,1921.0,['pt'],25,'Poetry',Text,'Poetry'
13826,PG22474,Fringilla: Some Tales In Verse,"Blackmore, R. D. (Richard Doddridge)",1825.0,1900.0,['en'],44,'Poetry',Text,'Poetry'
13827,PG22475,Tortoises,"Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],93,'English poetry',Text,'English poetry'
13844,PG22490,An Heroic Epistle to the Right Honourable the Lord Craven (3rd Ed.),"Combe, William",1742.0,1823.0,['en'],25,"'Nobility -- Poetry', 'Craven, William Craven, Baron, 1737 or 8-1791 -- Poetry'",Text,'Nobility -- Poetry'
13844,PG22490,An Heroic Epistle to the Right Honourable the Lord Craven (3rd Ed.),"Combe, William",1742.0,1823.0,['en'],25,"'Nobility -- Poetry', 'Craven, William Craven, Baron, 1737 or 8-1791 -- Poetry'",Text,1737 or 8-1791 -- Poetry'
13872,PG22515,"The Modern Scottish Minstrel, Volumes 1-6.: The Songs of Scotland of the Past Half Century",,,,['en'],36,"'Scotland -- Poetry', 'Scottish Gaelic poetry -- Translations into English', 'Songs, Scottish Gaelic -- Texts'",Text,'Scotland -- Poetry'
13872,PG22515,"The Modern Scottish Minstrel, Volumes 1-6.: The Songs of Scotland of the Past Half Century",,,,['en'],36,"'Scotland -- Poetry', 'Scottish Gaelic poetry -- Translations into English', 'Songs, Scottish Gaelic -- Texts'",Text,'Scottish Gaelic poetry -- Translations into English'
13886,PG22528,Cerddi'r Mynydd Du: Sef Caneuon Hen a Diweddar,,,,['cy'],30,'Welsh poetry',Text,'Welsh poetry'
13887,PG22529,"The Twelve Labours of Hercules, Son of Jupiter & Alcmena",Anonymous,,,['en'],121,"'Hercules (Roman mythology) -- Poetry', 'Stories in rhyme'",Text,'Hercules (Roman mythology) -- Poetry'
13890,PG22531,Amores: Poems,"Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],150,'Poetry',Text,'Poetry'
13894,PG22535,"Rubáiyát of Omar Khayyám, and Salámán and Absál: Together with a Life of Edward Fitzgerald and an Essay on Persian Poetry by Ralph Waldo Emerson","Emerson, Ralph Waldo",1803.0,1882.0,['en'],219,'Persian poetry -- Translations into English',Text,'Persian poetry -- Translations into English'
13908,PG22548,Choix de Poesies: A Collection of French Poetry for Memorizing,,,,['fr'],29,'French poetry',Text,'French poetry'
13931,PG22569,The Listeners and Other Poems,"De la Mare, Walter",1873.0,1956.0,['en'],66,'Poetry',Text,'Poetry'
13946,PG22582,Harrison's Amusing Picture and Poetry Book,Unknown,,,['en'],26,"'Picture books for children', ""Children's poetry, English""",Text,"""Children's poetry"
13979,PG22611,The Fox and the Geese; and The Wonderful History of Henny-Penny,Anonymous,,,['en'],51,"'Foxes -- Juvenile poetry', 'Conduct of life -- Juvenile poetry', 'Nursery rhymes', ""Children's stories"", 'Animals -- Juvenile fiction', 'Geese -- Juvenile poetry'",Text,'Foxes -- Juvenile poetry'
13979,PG22611,The Fox and the Geese; and The Wonderful History of Henny-Penny,Anonymous,,,['en'],51,"'Foxes -- Juvenile poetry', 'Conduct of life -- Juvenile poetry', 'Nursery rhymes', ""Children's stories"", 'Animals -- Juvenile fiction', 'Geese -- Juvenile poetry'",Text,'Conduct of life -- Juvenile poetry'
13979,PG22611,The Fox and the Geese; and The Wonderful History of Henny-Penny,Anonymous,,,['en'],51,"'Foxes -- Juvenile poetry', 'Conduct of life -- Juvenile poetry', 'Nursery rhymes', ""Children's stories"", 'Animals -- Juvenile fiction', 'Geese -- Juvenile poetry'",Text,'Geese -- Juvenile poetry'
13982,PG22614,A Pavorosa Illusão,"Bocage, Manuel Maria Barbosa du",1765.0,1805.0,['pt'],36,'Portuguese poetry',Text,'Portuguese poetry'
13983,PG22615,A Scena do Odio,"Almada Negreiros, José de",1893.0,1970.0,['pt'],43,'Poetry',Text,'Poetry'
13984,PG22616,"Salve, Rei!: Poesia de Camillo Castello Branco","Castelo Branco, Camilo",1825.0,1890.0,['pt'],37,'Poetry',Text,'Poetry'
