,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
1400,PG24266,Das Schönste von Max Dauthendey,"Dauthendey, Max",1867.0,1918.0,['de'],42,"'Malay Peninsula -- Fiction', 'Love stories', 'Japan -- Fiction', 'Short stories', 'India -- Fiction', 'China -- Fiction', 'German poetry -- 20th century'",Text,'German poetry -- 20th century'
1406,PG24288,Das Stunden-Buch,"Rilke, Rainer Maria",1875.0,1926.0,['de'],619,'German poetry -- 20th century',Text,'German poetry -- 20th century'
1443,PG24571,Der Struwwelpeter: oder lustige Geschichten und drollige Bilder,"Hoffmann, Heinrich",1809.0,1894.0,['de'],2457,"'Stories in rhyme', 'Picture books for children', ""Children's stories, German"", 'Behavior -- Fiction', 'Children -- Conduct of life -- Juvenile fiction', ""Children's poetry, German""",Text,"""Children's poetry"
1656,PG26722,DIR: Gedichte,"Vogeler, Heinrich",1872.0,1942.0,['de'],29,'Poetry',Text,'Poetry'
1815,PG28411,Deutsche Lyrik seit Liliencron,,,,['de'],104,'German poetry -- 19th century',Text,'German poetry -- 19th century'
1855,PG29006,Die Dichtungen von Georg Trakl: Erste Gesamtausgabe,"Trakl, Georg",1887.0,1914.0,['de'],46,'Austrian poetry -- 20th century',Text,'Austrian poetry -- 20th century'
1876,PG29465,Rudolph von Habsburg: Ein Heldengedicht in zwölf Gesängen.: Johann Ladislav Pyrker's sämmtliche Werke (2/3),"Pyrker, János László",1772.0,1847.0,['de'],29,"'Rudolf I, King of Germany, 1218-1291 -- Poetry'",Text,1218-1291 -- Poetry'
1877,PG2947,Die von denen Faunen gepeitschte Laster,"Zäunemann, Sidonia Hedwig",1714.0,1740.0,['de'],16,'German poetry -- 18th century',Text,'German poetry -- 18th century'
2022,PG31625,Gedichte,"Hofmannsthal, Hugo von",1874.0,1929.0,['de'],66,'German poetry',Text,'German poetry'
2023,PG31658,Liebesgedichte,"Huch, Ricarda",1864.0,1947.0,['de'],69,"'Love poetry, German', 'German poetry -- 20th century'",Text,'Love poetry
2024,PG31658,Liebesgedichte,"Huch, Ricarda",1864.0,1947.0,['de'],69,"'Love poetry, German', 'German poetry -- 20th century'",Text,'German poetry -- 20th century'
2063,PG32034,König Nußknacker und der arme Reinhold: Ein Kindermährchen in Bildern,"Hoffmann, Heinrich",1809.0,1894.0,['de'],71,"'Wit and humor, Juvenile', 'Christmas -- Juvenile poetry', 'Conduct of life -- Juvenile poetry', ""Children's poetry, German""",Text,'Christmas -- Juvenile poetry'
2064,PG32034,König Nußknacker und der arme Reinhold: Ein Kindermährchen in Bildern,"Hoffmann, Heinrich",1809.0,1894.0,['de'],71,"'Wit and humor, Juvenile', 'Christmas -- Juvenile poetry', 'Conduct of life -- Juvenile poetry', ""Children's poetry, German""",Text,'Conduct of life -- Juvenile poetry'
2065,PG32034,König Nußknacker und der arme Reinhold: Ein Kindermährchen in Bildern,"Hoffmann, Heinrich",1809.0,1894.0,['de'],71,"'Wit and humor, Juvenile', 'Christmas -- Juvenile poetry', 'Conduct of life -- Juvenile poetry', ""Children's poetry, German""",Text,"""Children's poetry"
2108,PG32481,Rostem und Suhrab: Eine Heldengeschichte in zwölf Büchern,"Rückert, Friedrich",1788.0,1866.0,['de'],28,'German poetry -- 19th century',Text,'German poetry -- 19th century'
2140,PG32989,Zu Guter Letzt,"Busch, Wilhelm",1832.0,1908.0,['de'],39,'German poetry',Text,'German poetry'
2152,PG33186,Bhagavadgita — Des Erhabenen Sang: Religiöse Stimmen der Völker: Die Religion des alten Indien II,,,,['de'],57,"'Sanskrit poetry -- Translations into German', 'Epic poetry', 'Hinduism -- Sacred books'",Text,'Sanskrit poetry -- Translations into German'
2153,PG33186,Bhagavadgita — Des Erhabenen Sang: Religiöse Stimmen der Völker: Die Religion des alten Indien II,,,,['de'],57,"'Sanskrit poetry -- Translations into German', 'Epic poetry', 'Hinduism -- Sacred books'",Text,'Epic poetry'
2173,PG33541,Galgenlieder nebst dem 'Gingganz',"Morgenstern, Christian",1871.0,1914.0,['de'],65,'German poetry -- 20th century',Text,'German poetry -- 20th century'
2199,PG33821,Erste Gedichte,"Rilke, Rainer Maria",1875.0,1926.0,['de'],143,'Poetry',Text,'Poetry'
2201,PG33863,Neue Gedichte,"Rilke, Rainer Maria",1875.0,1926.0,['de'],110,'Poetry',Text,'Poetry'
2202,PG33864,Der Neuen Gedichte: Anderer Teil,"Rilke, Rainer Maria",1875.0,1926.0,['de'],52,'Poetry',Text,'Poetry'
2240,PG34521,Das Buch der Bilder,"Rilke, Rainer Maria",1875.0,1926.0,['de'],105,'German poetry',Text,'German poetry'
2267,PG3498,Buch der Lieder,"Heine, Heinrich",1797.0,1856.0,['de'],126,'German poetry -- 19th century',Text,'German poetry -- 19th century'
2324,PG35795,Gedichte und Sprüche in Auswahl,"Walther, von der Vogelweide",1169.0,1229.0,['de'],111,"'German poetry -- Middle High German, 1050-1500'",Text,'German poetry -- Middle High German
